goalTime,Chelsea,ManCity,Arsenal,ManUtd,Spurs,Liverpool,Southampton,Swansea,Stoke,CrystalPalace,Everton,WestHam,WestBrom,Leicester,Newcastle,Sunderland,AstonVilla,Bournemouth,Watford,Norwich
2016-04-02 16:35:16,9,4,3,6,2,10,7,15,8,16,12,5,11,1,19,18,20,13,14,17
2016-04-02 16:42:45,9,4,3,6,2,10,7,15,8,16,12,5,11,1,19,18,20,13,14,17
2016-04-02 16:44:46,9,4,3,6,2,10,7,15,8,16,12,5,11,1,19,18,20,13,14,17
2016-04-02 16:47:42,9,4,3,6,2,10,7,15,8,16,12,5,11,1,19,18,20,13,14,17
2016-04-02 16:48:57,9,4,3,6,2,10,7,15,8,16,12,5,11,1,19,18,20,13,14,17
2016-04-02 17:30:00,10,4,3,6,2,9,7,15,8,16,12,5,11,1,19,18,20,13,14,17
2016-04-02 18:35:37,10,4,3,6,2,8,7,15,9,16,12,5,11,1,19,18,20,13,14,17
2016-04-02 18:47:03,10,4,3,6,2,9,7,15,8,16,12,5,11,1,19,18,20,13,14,17
2016-04-03 13:30:00,10,4,3,6,2,9,7,15,8,16,12,5,11,1,19,18,20,13,14,17
2016-04-03 14:07:21,10,4,3,6,2,9,7,15,8,16,12,5,11,1,19,18,20,13,14,17
2016-04-03 16:00:00,10,4,3,6,2,9,7,15,8,16,12,5,11,1,19,18,20,13,14,17
2016-04-03 17:08:02,10,4,3,5,2,9,7,15,8,16,12,6,11,1,19,18,20,13,14,17
2016-04-09 12:45:00,10,4,3,5,2,9,7,15,8,16,12,6,11,1,19,18,20,13,14,17
2016-04-09 13:02:14,10,4,3,5,2,9,7,15,8,16,12,6,11,1,19,18,20,13,14,17
2016-04-09 13:19:29,10,4,3,5,2,9,7,15,8,16,12,6,11,1,19,18,20,13,14,17
2016-04-09 13:28:50,10,4,3,5,2,9,7,15,8,16,12,6,11,1,19,18,20,13,14,17
2016-04-09 13:31:30,10,4,3,5,2,9,7,15,8,16,12,6,11,1,19,18,20,13,14,17
2016-04-09 13:52:35,10,4,3,6,2,9,7,15,8,16,12,5,11,1,19,18,20,13,14,17
2016-04-09 14:11:20,10,4,3,5,2,9,7,15,8,16,12,6,11,1,19,18,20,13,14,17
2016-04-09 15:00:00,9,4,3,5,2,10,7,15,8,16,12,6,11,1,19,18,20,13,14,17
2016-04-09 15:03:21,9,4,3,5,2,10,7,15,8,16,12,6,11,1,19,18,20,13,14,17
2016-04-09 15:24:50,10,4,3,5,2,9,7,12,8,16,13,6,11,1,19,18,20,14,15,17
2016-04-09 15:37:27,10,4,3,5,2,9,7,12,8,16,13,6,11,1,19,18,20,14,15,17
2016-04-09 15:45:22,10,4,3,5,2,9,7,13,8,16,11,6,12,1,19,18,20,14,15,17
2016-04-09 15:46:23,10,4,3,5,2,9,7,14,8,16,11,6,13,1,19,18,20,12,15,17
2016-04-09 15:47:00,10,4,3,5,2,9,7,13,8,16,14,6,12,1,19,18,20,11,15,17
2016-04-09 16:10:33,10,4,3,5,2,9,7,13,8,16,14,6,12,1,19,18,20,11,15,17
2016-04-09 16:20:36,10,4,3,5,2,9,7,13,8,16,14,6,12,1,19,18,20,11,15,17
2016-04-09 16:23:00,10,4,3,5,2,9,7,13,8,16,14,6,12,1,19,18,20,11,15,17
2016-04-09 16:29:53,10,4,3,5,2,9,7,13,8,16,14,6,12,1,19,18,20,11,15,17
2016-04-09 16:40:38,10,4,3,5,2,9,7,13,8,16,14,6,12,1,19,18,20,11,15,17
2016-04-09 17:30:00,10,4,3,5,2,9,7,13,8,16,14,6,11,1,19,18,20,12,15,17
2016-04-09 17:35:02,10,4,3,5,2,9,7,13,8,16,14,6,11,1,19,18,20,12,15,17
2016-04-09 17:48:09,10,4,3,5,2,9,7,13,8,16,14,6,11,1,19,18,20,12,15,17
2016-04-09 18:51:23,10,4,3,5,2,9,7,12,8,16,14,6,13,1,19,18,20,11,15,17
2016-04-10 13:30:00,10,4,3,5,2,9,7,12,8,16,14,6,13,1,19,18,20,11,15,17
2016-04-10 14:52:34,10,4,3,5,2,9,7,12,8,16,14,6,13,1,19,18,20,11,15,17
2016-04-10 15:21:59,10,4,3,5,2,9,7,12,8,16,14,6,13,1,19,18,20,11,15,17
2016-04-10 16:00:00,10,4,3,5,2,9,7,12,8,16,14,6,13,1,19,18,20,11,15,17
2016-04-10 16:07:37,10,4,3,5,2,8,7,12,9,16,14,6,13,1,19,18,20,11,15,17
2016-04-10 16:21:31,10,4,3,5,2,9,7,12,8,16,14,6,13,1,19,18,20,11,15,17
2016-04-10 16:30:00,10,4,3,5,2,9,7,12,8,16,14,6,13,1,19,18,20,11,15,17
2016-04-10 16:31:52,10,4,3,5,2,8,7,12,9,16,14,6,13,1,19,18,20,11,15,17
2016-04-10 17:05:20,10,4,3,5,2,8,7,12,9,16,14,6,13,1,19,18,20,11,15,17
2016-04-10 17:20:00,10,4,3,5,2,8,7,12,9,16,14,6,13,1,19,18,20,11,15,17
2016-04-10 17:54:19,10,4,3,5,2,8,7,12,9,16,14,6,13,1,19,18,20,11,15,17
2016-04-10 17:58:31,10,4,3,5,2,8,7,12,9,16,14,6,13,1,19,18,20,11,15,17
2016-04-10 18:00:05,10,4,3,5,2,8,7,12,9,16,14,6,13,1,19,18,20,11,15,17
2016-04-13 20:00:00,10,4,3,5,2,8,7,13,9,16,12,6,14,1,19,18,20,11,15,17
