goalTime,epochScnds,"Chelsea
Pts","Chelsea
F","Chelsea
A","Chelsea
GD","Man City
Pts","Man City
F","Man City
A","Man City
GD","Arsenal
Pts","Arsenal
F","Arsenal
A","Arsenal
GD","Man Utd
Pts","Man Utd
F","Man Utd
A","Man Utd
GD","Spurs
Pts","Spurs
F","Spurs
A","Spurs
GD","Liverpool
Pts","Liverpool
F","Liverpool
A","Liverpool
GD","Southampton
Pts","Southampton
F","Southampton
A","Southampton
GD","Swansea
Pts","Swansea
F","Swansea
A","Swansea
GD","Stoke
Pts","Stoke
F","Stoke
A","Stoke
GD","Crystal Palace
Pts","Crystal Palace
F","Crystal Palace
A","Crystal Palace
GD","Everton
Pts","Everton
F","Everton
A","Everton
GD","West Ham
Pts","West Ham
F","West Ham
A","West Ham
GD","West Brom
Pts","West Brom
F","West Brom
A","West Brom
GD","Leicester
Pts","Leicester
F","Leicester
A","Leicester
GD","Newcastle
Pts","Newcastle
F","Newcastle
A","Newcastle
GD","Sunderland
Pts","Sunderland
F","Sunderland
A","Sunderland
GD","Aston Villa
Pts","Aston Villa
F","Aston Villa
A","Aston Villa
GD","Bournemouth
Pts","Bournemouth
F","Bournemouth
A","Bournemouth
GD","Watford
Pts","Watford
F","Watford
A","Watford
GD","Norwich
Pts","Norwich
F","Norwich
A","Norwich
GD"
2015-12-19 17:04:17,1450544657,18,21,26,-5,32,32,17,15,33,29,13,16,29,21,13,8,29,28,14,14,24,20,19,1,21,21,21,0,14,15,24,-9,23,13,15,-2,29,22,15,7,24,30,22,8,24,25,21,4,21,16,21,-5,36,35,23,12,16,18,31,-13,12,17,33,-16,6,13,30,-17,17,20,31,-11,25,18,16,2,17,19,28,-9
2015-12-19 17:06:10,1450544770,18,21,26,-5,32,32,17,15,33,29,13,16,29,21,13,8,29,28,14,14,24,20,19,1,21,21,21,0,14,15,24,-9,23,13,15,-2,29,22,15,7,24,30,22,8,24,25,21,4,20,16,22,-6,36,35,23,12,16,18,31,-13,12,17,33,-16,6,13,30,-17,19,21,31,-10,25,18,16,2,17,19,28,-9
2015-12-19 17:07:01,1450544821,18,21,27,-6,32,32,17,15,33,29,13,16,29,21,13,8,29,28,14,14,24,20,19,1,21,21,21,0,14,15,24,-9,23,13,15,-2,29,22,15,7,24,30,22,8,24,25,21,4,20,16,22,-6,36,35,23,12,16,18,31,-13,12,18,33,-15,6,13,30,-17,19,21,31,-10,25,18,16,2,17,19,28,-9
2015-12-19 17:09:22,1450544962,18,21,27,-6,32,32,17,15,33,29,13,16,29,21,14,7,29,28,14,14,24,20,19,1,21,21,21,0,14,15,24,-9,23,13,15,-2,29,22,15,7,24,30,22,8,24,25,21,4,20,16,22,-6,36,35,23,12,16,18,31,-13,12,18,33,-15,6,13,30,-17,19,21,31,-10,25,18,16,2,17,20,28,-8
2015-12-19 17:21:16,1450545676,18,21,27,-6,32,32,17,15,33,29,13,16,29,22,14,8,29,28,14,14,24,20,19,1,21,21,21,0,14,15,24,-9,23,13,15,-2,29,22,15,7,24,30,22,8,24,25,21,4,20,16,22,-6,36,35,23,12,16,18,31,-13,12,18,33,-15,6,13,30,-17,19,21,31,-10,25,18,16,2,17,20,29,-9
2015-12-19 17:21:39,1450545699,18,21,27,-6,32,32,17,15,33,29,13,16,29,22,14,8,29,28,14,14,24,20,19,1,21,21,21,0,14,15,24,-9,23,13,15,-2,29,22,15,7,23,30,23,7,24,25,21,4,20,16,22,-6,38,36,23,13,16,18,31,-13,12,18,33,-15,6,13,30,-17,19,21,31,-10,25,18,16,2,17,20,29,-9
2015-12-19 17:25:53,1450545953,18,21,27,-6,32,32,17,15,33,29,13,16,29,22,14,8,29,28,14,14,24,20,19,1,21,21,21,0,14,15,24,-9,23,13,15,-2,29,22,15,7,23,30,24,6,24,25,21,4,20,16,22,-6,38,37,23,14,16,18,31,-13,12,18,33,-15,6,13,30,-17,19,21,31,-10,25,18,16,2,17,20,29,-9
2015-12-19 17:31:31,1450546291,18,21,27,-6,32,32,17,15,33,29,13,16,29,22,14,8,29,28,14,14,24,20,19,1,21,21,21,0,14,15,24,-9,24,14,15,-1,27,22,16,6,23,30,24,6,24,25,21,4,20,16,22,-6,38,37,23,14,16,18,31,-13,12,18,33,-15,6,13,30,-17,19,21,31,-10,25,18,16,2,17,20,29,-9
2015-12-19 17:33:40,1450546420,18,21,27,-6,32,32,17,15,33,29,13,16,29,22,14,8,29,28,14,14,24,20,19,1,21,21,21,0,14,15,24,-9,24,14,15,-1,27,22,16,6,23,30,24,6,24,25,21,4,21,17,22,-5,38,37,23,14,16,18,31,-13,12,18,33,-15,6,13,30,-17,17,21,32,-11,25,18,16,2,17,20,29,-9
2015-12-19 17:41:37,1450546897,18,21,27,-6,32,32,17,15,33,29,13,16,29,22,14,8,29,28,14,14,24,20,19,1,21,21,21,0,14,15,24,-9,24,14,15,-1,27,22,16,6,23,30,24,6,24,25,21,4,20,17,23,-6,38,37,23,14,16,18,31,-13,12,18,33,-15,6,13,30,-17,19,22,32,-10,25,18,16,2,17,20,29,-9
2015-12-19 17:43:55,1450547035,18,21,27,-6,32,32,17,15,33,29,13,16,29,22,14,8,29,28,14,14,24,20,19,1,21,21,21,0,14,15,24,-9,23,14,16,-2,29,23,16,7,23,30,24,6,24,25,21,4,20,17,23,-6,38,37,23,14,16,18,31,-13,12,18,33,-15,6,13,30,-17,19,22,32,-10,25,18,16,2,17,20,29,-9
2015-12-19 17:45:35,1450547135,18,21,27,-6,32,32,17,15,33,29,13,16,29,22,14,8,29,28,14,14,24,20,19,1,21,21,21,0,14,15,24,-9,23,14,16,-2,29,23,16,7,23,31,24,7,24,25,21,4,20,17,23,-6,38,37,24,13,16,18,31,-13,12,18,33,-15,6,13,30,-17,19,22,32,-10,25,18,16,2,17,20,29,-9
2015-12-19 18:30:00,1450549800,18,21,27,-6,32,32,17,15,33,29,13,16,29,22,14,8,29,28,14,14,24,20,19,1,21,21,21,0,14,15,24,-9,23,14,16,-2,29,23,16,7,23,31,24,7,24,25,21,4,20,17,23,-6,38,37,24,13,17,18,31,-13,12,18,33,-15,7,13,30,-17,19,22,32,-10,25,18,16,2,17,20,29,-9
2015-12-19 19:07:07,1450552027,18,21,27,-6,32,32,17,15,33,29,13,16,29,22,14,8,29,28,14,14,24,20,19,1,21,21,21,0,14,15,24,-9,23,14,16,-2,29,23,16,7,23,31,24,7,24,25,21,4,20,17,23,-6,38,37,24,13,19,19,31,-12,12,18,33,-15,6,13,31,-18,19,22,32,-10,25,18,16,2,17,20,29,-9
2015-12-19 19:46:03,1450554363,18,21,27,-6,32,32,17,15,33,29,13,16,29,22,14,8,29,28,14,14,24,20,19,1,21,21,21,0,14,15,24,-9,23,14,16,-2,29,23,16,7,23,31,24,7,24,25,21,4,20,17,23,-6,38,37,24,13,17,19,32,-13,12,18,33,-15,7,14,31,-17,19,22,32,-10,25,18,16,2,17,20,29,-9
2015-12-20 14:30:00,1450621800,18,21,27,-6,32,32,17,15,33,29,13,16,29,22,14,8,29,28,14,14,25,20,19,1,21,21,21,0,14,15,24,-9,23,14,16,-2,29,23,16,7,23,31,24,7,24,25,21,4,20,17,23,-6,38,37,24,13,17,19,32,-13,12,18,33,-15,7,14,31,-17,19,22,32,-10,26,18,16,2,17,20,29,-9
2015-12-20 14:32:05,1450621925,18,21,27,-6,32,32,17,15,33,29,13,16,29,22,14,8,29,28,14,14,24,20,20,0,21,21,21,0,14,15,24,-9,23,14,16,-2,29,23,16,7,23,31,24,7,24,25,21,4,20,17,23,-6,38,37,24,13,17,19,32,-13,12,18,33,-15,7,14,31,-17,19,22,32,-10,28,19,16,3,17,20,29,-9
2015-12-20 14:44:51,1450622691,18,21,27,-6,32,32,17,15,33,29,13,16,29,22,14,8,29,28,14,14,24,20,21,-1,21,21,21,0,14,15,24,-9,23,14,16,-2,29,23,16,7,23,31,24,7,24,25,21,4,20,17,23,-6,38,37,24,13,17,19,32,-13,12,18,33,-15,7,14,31,-17,19,22,32,-10,28,20,16,4,17,20,29,-9
2015-12-20 16:12:13,1450627933,18,21,27,-6,32,32,17,15,33,29,13,16,29,22,14,8,29,28,14,14,24,20,22,-2,21,21,21,0,14,15,24,-9,23,14,16,-2,29,23,16,7,23,31,24,7,24,25,21,4,20,17,23,-6,38,37,24,13,17,19,32,-13,12,18,33,-15,7,14,31,-17,19,22,32,-10,28,21,16,5,17,20,29,-9
2015-12-20 17:00:00,1450630800,18,21,27,-6,32,32,17,15,33,29,13,16,29,22,14,8,29,28,14,14,24,20,22,-2,21,21,21,0,15,15,24,-9,23,14,16,-2,29,23,16,7,23,31,24,7,25,25,21,4,20,17,23,-6,38,37,24,13,17,19,32,-13,12,18,33,-15,7,14,31,-17,19,22,32,-10,28,21,16,5,17,20,29,-9
2015-12-21 20:00:00,1450728000,18,21,27,-6,33,32,17,15,34,29,13,16,29,22,14,8,29,28,14,14,24,20,22,-2,21,21,21,0,15,15,24,-9,23,14,16,-2,29,23,16,7,23,31,24,7,25,25,21,4,20,17,23,-6,38,37,24,13,17,19,32,-13,12,18,33,-15,7,14,31,-17,19,22,32,-10,28,21,16,5,17,20,29,-9
2015-12-21 20:32:41,1450729961,18,21,27,-6,32,32,18,14,36,30,13,17,29,22,14,8,29,28,14,14,24,20,22,-2,21,21,21,0,15,15,24,-9,23,14,16,-2,29,23,16,7,23,31,24,7,25,25,21,4,20,17,23,-6,38,37,24,13,17,19,32,-13,12,18,33,-15,7,14,31,-17,19,22,32,-10,28,21,16,5,17,20,29,-9
2015-12-21 20:45:53,1450730753,18,21,27,-6,32,32,19,13,36,31,13,18,29,22,14,8,29,28,14,14,24,20,22,-2,21,21,21,0,15,15,24,-9,23,14,16,-2,29,23,16,7,23,31,24,7,25,25,21,4,20,17,23,-6,38,37,24,13,17,19,32,-13,12,18,33,-15,7,14,31,-17,19,22,32,-10,28,21,16,5,17,20,29,-9
2015-12-21 21:37:29,1450733849,18,21,27,-6,32,33,19,14,36,31,14,17,29,22,14,8,29,28,14,14,24,20,22,-2,21,21,21,0,15,15,24,-9,23,14,16,-2,29,23,16,7,23,31,24,7,25,25,21,4,20,17,23,-6,38,37,24,13,17,19,32,-13,12,18,33,-15,7,14,31,-17,19,22,32,-10,28,21,16,5,17,20,29,-9
2015-12-26 13:45:00,1451137500,18,21,27,-6,32,33,19,14,36,31,14,17,30,22,14,8,29,28,14,14,24,20,22,-2,21,21,21,0,15,15,24,-9,24,14,16,-2,29,23,16,7,23,31,24,7,25,25,21,4,20,17,23,-6,38,37,24,13,17,19,32,-13,12,18,33,-15,7,14,31,-17,19,22,32,-10,28,21,16,5,17,20,29,-9
2015-12-26 14:03:46,1451138626,18,21,27,-6,32,33,19,14,36,31,14,17,29,22,15,7,29,28,14,14,24,20,22,-2,21,21,21,0,15,15,24,-9,26,15,16,-1,29,23,16,7,23,31,24,7,25,25,21,4,20,17,23,-6,38,37,24,13,17,19,32,-13,12,18,33,-15,7,14,31,-17,19,22,32,-10,28,21,16,5,17,20,29,-9
2015-12-26 14:10:07,1451139007,18,21,27,-6,32,33,19,14,36,31,14,17,29,22,16,6,29,28,14,14,24,20,22,-2,21,21,21,0,15,15,24,-9,26,16,16,0,29,23,16,7,23,31,24,7,25,25,21,4,20,17,23,-6,38,37,24,13,17,19,32,-13,12,18,33,-15,7,14,31,-17,19,22,32,-10,28,21,16,5,17,20,29,-9
2015-12-26 16:00:00,1451145600,19,21,27,-6,33,33,19,14,36,31,14,17,29,22,16,6,30,28,14,14,25,20,22,-2,21,21,21,0,16,15,24,-9,26,16,16,0,30,23,16,7,23,31,24,7,26,25,21,4,21,17,23,-6,39,37,24,13,17,19,32,-13,13,18,33,-15,8,14,31,-17,20,22,32,-10,29,21,16,5,18,20,29,-9
2015-12-26 16:08:25,1451146105,19,21,27,-6,33,33,19,14,36,31,14,17,29,22,16,6,30,28,14,14,25,20,22,-2,21,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,23,31,24,7,26,25,21,4,20,17,24,-7,39,37,24,13,17,19,32,-13,13,18,33,-15,8,14,31,-17,20,22,32,-10,29,21,16,5,18,20,29,-9
2015-12-26 16:11:57,1451146317,19,21,27,-6,35,34,19,15,36,31,14,17,29,22,16,6,30,28,14,14,25,20,22,-2,21,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,23,31,24,7,26,25,21,4,20,17,24,-7,39,37,24,13,17,19,32,-13,12,18,34,-16,8,14,31,-17,20,22,32,-10,29,21,16,5,18,20,29,-9
2015-12-26 16:16:23,1451146583,19,21,27,-6,35,35,19,16,36,31,14,17,29,22,16,6,30,28,14,14,25,20,22,-2,21,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,23,31,24,7,26,25,21,4,20,17,24,-7,39,37,24,13,17,19,32,-13,12,18,35,-17,8,14,31,-17,20,22,32,-10,29,21,16,5,18,20,29,-9
2015-12-26 16:21:16,1451146876,19,21,27,-6,35,36,19,17,36,31,14,17,29,22,16,6,30,28,14,14,25,20,22,-2,21,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,23,31,24,7,26,25,21,4,20,17,24,-7,39,37,24,13,17,19,32,-13,12,18,36,-18,8,14,31,-17,20,22,32,-10,29,21,16,5,18,20,29,-9
2015-12-26 16:25:52,1451147152,19,21,27,-6,35,36,19,17,36,31,14,17,29,22,16,6,32,29,14,15,25,20,22,-2,21,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,23,31,24,7,26,25,21,4,20,17,24,-7,39,37,24,13,17,19,32,-13,12,18,36,-18,8,14,31,-17,20,22,32,-10,29,21,16,5,17,20,30,-10
2015-12-26 16:31:52,1451147512,21,22,27,-5,35,36,19,17,36,31,14,17,29,22,16,6,32,29,14,15,25,20,22,-2,21,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,23,31,24,7,26,25,21,4,20,17,24,-7,39,37,24,13,17,19,32,-13,12,18,36,-18,8,14,31,-17,20,22,32,-10,28,21,17,4,17,20,30,-10
2015-12-26 16:41:21,1451148081,21,22,27,-5,35,36,19,17,36,31,14,17,29,22,16,6,32,30,14,16,25,20,22,-2,21,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,23,31,24,7,26,25,21,4,20,17,24,-7,39,37,24,13,17,19,32,-13,12,18,36,-18,8,14,31,-17,20,22,32,-10,28,21,17,4,17,20,31,-11
2015-12-26 16:41:39,1451148099,19,22,28,-6,35,36,19,17,36,31,14,17,29,22,16,6,32,30,14,16,25,20,22,-2,21,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,23,31,24,7,26,25,21,4,20,17,24,-7,39,37,24,13,17,19,32,-13,12,18,36,-18,8,14,31,-17,20,22,32,-10,29,22,17,5,17,20,31,-11
2015-12-26 16:46:54,1451148414,19,22,28,-6,35,36,19,17,36,31,14,17,29,22,16,6,32,30,14,16,25,20,22,-2,21,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,23,31,24,7,28,26,21,5,20,17,24,-7,39,37,24,13,17,19,32,-13,12,18,36,-18,7,14,32,-18,20,22,32,-10,29,22,17,5,17,20,31,-11
2015-12-26 17:09:03,1451149743,19,22,28,-6,35,37,19,18,36,31,14,17,29,22,16,6,32,30,14,16,25,20,22,-2,21,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,23,31,24,7,28,26,21,5,20,17,24,-7,39,37,24,13,17,19,32,-13,12,18,37,-19,7,14,32,-18,20,22,32,-10,29,22,17,5,17,20,31,-11
2015-12-26 17:10:49,1451149849,18,22,29,-7,35,37,19,18,36,31,14,17,29,22,16,6,32,30,14,16,25,20,22,-2,21,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,23,31,24,7,28,26,21,5,20,17,24,-7,39,37,24,13,17,19,32,-13,12,18,37,-19,7,14,32,-18,20,22,32,-10,31,23,17,6,17,20,31,-11
2015-12-26 17:14:02,1451150042,18,22,29,-7,35,37,20,17,36,31,14,17,29,22,16,6,32,30,14,16,25,20,22,-2,21,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,23,31,24,7,28,26,21,5,20,17,24,-7,39,37,24,13,17,19,32,-13,12,19,37,-18,7,14,32,-18,20,22,32,-10,31,23,17,6,17,20,31,-11
2015-12-26 17:18:48,1451150328,18,22,29,-7,35,37,20,17,36,31,14,17,29,22,16,6,32,30,14,16,25,20,22,-2,21,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,23,31,24,7,26,26,22,4,20,17,24,-7,39,37,24,13,17,19,32,-13,12,19,37,-18,8,15,32,-17,20,22,32,-10,31,23,17,6,17,20,31,-11
2015-12-26 17:19:38,1451150378,19,23,29,-6,35,37,20,17,36,31,14,17,29,22,16,6,32,30,14,16,25,20,22,-2,21,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,23,31,24,7,26,26,22,4,20,17,24,-7,39,37,24,13,17,19,32,-13,12,19,37,-18,8,15,32,-17,20,22,32,-10,29,23,18,5,17,20,31,-11
2015-12-26 17:19:56,1451150396,19,23,29,-6,35,37,20,17,36,31,14,17,29,22,16,6,32,30,14,16,27,21,22,-1,21,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,23,31,24,7,26,26,22,4,20,17,24,-7,38,37,25,12,17,19,32,-13,12,19,37,-18,8,15,32,-17,20,22,32,-10,29,23,18,5,17,20,31,-11
2015-12-26 17:35:03,1451151303,19,23,29,-6,35,37,20,17,36,31,14,17,29,22,16,6,32,31,14,17,27,21,22,-1,21,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,23,31,24,7,26,26,22,4,20,17,24,-7,38,37,25,12,17,19,32,-13,12,19,37,-18,8,15,32,-17,20,22,32,-10,29,23,18,5,17,20,32,-12
2015-12-26 18:30:00,1451154600,19,23,29,-6,35,37,20,17,36,31,14,17,29,22,16,6,32,31,14,17,27,21,22,-1,21,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,24,31,24,7,26,26,22,4,20,17,24,-7,38,37,25,12,18,19,32,-13,12,19,37,-18,8,15,32,-17,20,22,32,-10,29,23,18,5,17,20,32,-12
2015-12-26 19:45:00,1451159100,19,23,29,-6,35,37,20,17,37,31,14,17,29,22,16,6,32,31,14,17,27,21,22,-1,22,21,21,0,18,16,24,-8,26,16,16,0,30,23,16,7,24,31,24,7,26,26,22,4,20,17,24,-7,38,37,25,12,18,19,32,-13,12,19,37,-18,8,15,32,-17,20,22,32,-10,29,23,18,5,17,20,32,-12
2015-12-26 20:03:25,1451160205,19,23,29,-6,35,37,20,17,36,31,15,16,29,22,16,6,32,31,14,17,27,21,22,-1,24,22,21,1,18,16,24,-8,26,16,16,0,30,23,16,7,24,31,24,7,26,26,22,4,20,17,24,-7,38,37,25,12,18,19,32,-13,12,19,37,-18,8,15,32,-17,20,22,32,-10,29,23,18,5,17,20,32,-12
2015-12-26 20:17:47,1451161067,19,23,29,-6,35,37,20,17,36,31,15,16,29,22,16,6,32,31,14,17,27,21,22,-1,24,22,21,1,18,16,24,-8,26,16,16,0,30,23,16,7,26,32,24,8,26,26,22,4,20,17,24,-7,38,37,25,12,17,19,33,-14,12,19,37,-18,8,15,32,-17,20,22,32,-10,29,23,18,5,17,20,32,-12
2015-12-26 20:54:21,1451163261,19,23,29,-6,35,37,20,17,36,31,16,15,29,22,16,6,32,31,14,17,27,21,22,-1,24,23,21,2,18,16,24,-8,26,16,16,0,30,23,16,7,26,32,24,8,26,26,22,4,20,17,24,-7,38,37,25,12,17,19,33,-14,12,19,37,-18,8,15,32,-17,20,22,32,-10,29,23,18,5,17,20,32,-12
2015-12-26 21:08:21,1451164101,19,23,29,-6,35,37,20,17,36,31,17,14,29,22,16,6,32,31,14,17,27,21,22,-1,24,24,21,3,18,16,24,-8,26,16,16,0,30,23,16,7,26,32,24,8,26,26,22,4,20,17,24,-7,38,37,25,12,17,19,33,-14,12,19,37,-18,8,15,32,-17,20,22,32,-10,29,23,18,5,17,20,32,-12
2015-12-26 21:31:36,1451165496,19,23,29,-6,35,37,20,17,36,31,18,13,29,22,16,6,32,31,14,17,27,21,22,-1,24,25,21,4,18,16,24,-8,26,16,16,0,30,23,16,7,26,32,24,8,26,26,22,4,20,17,24,-7,38,37,25,12,17,19,33,-14,12,19,37,-18,8,15,32,-17,20,22,32,-10,29,23,18,5,17,20,32,-12
2015-12-28 16:00:00,1451318400,19,23,29,-6,35,37,20,17,36,31,18,13,29,22,16,6,33,31,14,17,27,21,22,-1,24,25,21,4,19,16,24,-8,27,16,16,0,31,23,16,7,27,32,24,8,26,26,22,4,21,17,24,-7,38,37,25,12,18,19,33,-14,12,19,37,-18,9,15,32,-17,20,22,32,-10,30,23,18,5,18,20,32,-12
2015-12-28 16:15:53,1451319353,19,23,29,-6,35,37,20,17,36,31,18,13,29,22,16,6,33,31,14,17,27,21,22,-1,24,25,21,4,19,16,24,-8,29,17,16,1,31,23,16,7,26,32,25,7,26,26,22,4,21,17,24,-7,38,37,25,12,18,19,33,-14,12,19,37,-18,9,15,32,-17,20,22,32,-10,30,23,18,5,18,20,32,-12
2015-12-28 16:16:48,1451319408,19,23,29,-6,35,37,20,17,36,31,18,13,29,22,16,6,35,32,14,18,27,21,22,-1,24,25,21,4,19,16,24,-8,29,17,16,1,31,23,16,7,26,32,25,7,26,26,22,4,21,17,24,-7,38,37,25,12,18,19,33,-14,12,19,37,-18,9,15,32,-17,20,22,32,-10,29,23,19,4,18,20,32,-12
2015-12-28 16:21:36,1451319696,19,23,29,-6,35,37,20,17,36,31,18,13,29,22,16,6,35,32,14,18,27,21,22,-1,24,25,21,4,19,16,24,-8,27,17,17,0,31,23,16,7,27,33,25,8,26,26,22,4,21,17,24,-7,38,37,25,12,18,19,33,-14,12,19,37,-18,9,15,32,-17,20,22,32,-10,29,23,19,4,18,20,32,-12
2015-12-28 16:23:32,1451319812,19,23,29,-6,35,37,20,17,36,31,18,13,29,22,16,6,35,32,14,18,27,21,22,-1,24,25,21,4,19,16,24,-8,27,17,17,0,31,23,16,7,27,33,25,8,26,26,22,4,21,17,24,-7,38,37,25,12,18,19,33,-14,12,19,37,-18,8,15,33,-18,20,22,32,-10,29,23,19,4,20,21,32,-11
2015-12-28 16:40:46,1451320846,19,23,29,-6,35,37,20,17,36,31,18,13,29,22,16,6,33,32,15,17,27,21,22,-1,24,25,21,4,19,16,24,-8,27,17,17,0,31,23,16,7,27,33,25,8,26,26,22,4,21,17,24,-7,38,37,25,12,18,19,33,-14,12,19,37,-18,8,15,33,-18,20,22,32,-10,30,24,19,5,20,21,32,-11
2015-12-28 16:44:26,1451321066,19,23,29,-6,35,37,20,17,36,31,18,13,29,22,16,6,33,32,15,17,27,21,22,-1,24,25,21,4,19,16,24,-8,29,18,17,1,31,23,16,7,26,33,26,7,26,26,22,4,21,17,24,-7,38,37,25,12,18,19,33,-14,12,19,37,-18,8,15,33,-18,20,22,32,-10,30,24,19,5,20,21,32,-11
2015-12-28 17:20:19,1451323219,19,23,29,-6,35,37,20,17,36,31,18,13,29,22,16,6,33,32,15,17,27,21,22,-1,24,25,21,4,19,16,24,-8,27,18,18,0,31,23,16,7,27,34,26,8,26,26,22,4,21,17,24,-7,38,37,25,12,18,19,33,-14,12,19,37,-18,8,15,33,-18,20,22,32,-10,30,24,19,5,20,21,32,-11
2015-12-28 17:27:01,1451323621,19,23,29,-6,35,37,20,17,36,31,18,13,29,22,16,6,33,32,15,17,27,21,22,-1,24,25,21,4,19,16,24,-8,26,18,19,-1,31,23,16,7,29,35,26,9,26,26,22,4,21,17,24,-7,38,37,25,12,18,19,33,-14,12,19,37,-18,8,15,33,-18,20,22,32,-10,30,24,19,5,20,21,32,-11
2015-12-28 17:34:47,1451324087,19,23,29,-6,35,37,20,17,36,31,18,13,29,22,16,6,33,32,15,17,27,21,22,-1,24,25,21,4,19,16,24,-8,26,18,19,-1,31,23,16,7,29,35,26,9,26,26,22,4,23,18,24,-6,38,37,25,12,17,19,34,-15,12,19,37,-18,8,15,33,-18,20,22,32,-10,30,24,19,5,20,21,32,-11
2015-12-28 17:36:25,1451324185,19,23,29,-6,35,37,20,17,36,31,18,13,29,22,16,6,33,32,15,17,27,21,22,-1,24,25,21,4,19,16,24,-8,27,19,19,0,31,23,16,7,27,35,27,8,26,26,22,4,23,18,24,-6,38,37,25,12,17,19,34,-15,12,19,37,-18,8,15,33,-18,20,22,32,-10,30,24,19,5,20,21,32,-11
2015-12-28 17:41:24,1451324484,19,23,29,-6,35,37,20,17,36,31,18,13,29,22,16,6,33,32,15,17,27,21,22,-1,24,25,21,4,19,16,24,-8,27,19,19,0,31,23,16,7,27,35,27,8,26,26,22,4,23,18,24,-6,38,37,25,12,17,19,34,-15,12,19,37,-18,8,15,34,-19,20,22,32,-10,30,24,19,5,20,22,32,-10
2015-12-28 17:43:57,1451324637,19,23,29,-6,35,37,20,17,36,31,18,13,29,22,16,6,35,33,15,18,27,21,22,-1,24,25,21,4,19,16,24,-8,27,19,19,0,31,23,16,7,27,35,27,8,26,26,22,4,23,18,24,-6,38,37,25,12,17,19,34,-15,12,19,37,-18,8,15,34,-19,20,22,32,-10,29,24,20,4,20,22,32,-10
2015-12-28 17:47:20,1451324840,19,23,29,-6,35,37,20,17,36,31,18,13,29,22,16,6,35,33,15,18,27,21,22,-1,24,25,21,4,19,16,24,-8,29,20,19,1,31,23,16,7,26,35,28,7,26,26,22,4,23,18,24,-6,38,37,25,12,17,19,34,-15,12,19,37,-18,8,15,34,-19,20,22,32,-10,29,24,20,4,20,22,32,-10
2015-12-28 18:30:00,1451327400,20,23,29,-6,35,37,20,17,37,31,18,13,30,22,16,6,35,33,15,18,27,21,22,-1,25,25,21,4,19,16,24,-8,29,20,19,1,31,23,16,7,26,35,28,7,27,26,22,4,23,18,24,-6,38,37,25,12,17,19,34,-15,12,19,37,-18,8,15,34,-19,21,22,32,-10,29,24,20,4,20,22,32,-10
2015-12-28 18:42:33,1451328153,20,23,29,-6,35,37,20,17,37,31,18,13,30,22,16,6,35,33,15,18,27,21,22,-1,27,26,21,5,19,16,24,-8,29,20,19,1,31,23,16,7,26,35,28,7,26,26,23,3,23,18,24,-6,38,37,25,12,17,19,34,-15,12,19,37,-18,8,15,34,-19,21,22,32,-10,29,24,20,4,20,22,32,-10
2015-12-28 18:56:46,1451329006,20,23,29,-6,35,37,20,17,39,32,18,14,30,22,16,6,35,33,15,18,27,21,22,-1,27,26,21,5,19,16,24,-8,29,20,19,1,31,23,16,7,26,35,28,7,26,26,23,3,23,18,24,-6,38,37,25,12,17,19,34,-15,12,19,37,-18,8,15,34,-19,20,22,33,-11,29,24,20,4,20,22,32,-10
2015-12-28 19:47:04,1451332024,20,23,29,-6,35,37,20,17,39,33,18,15,30,22,16,6,35,33,15,18,27,21,22,-1,27,26,21,5,19,16,24,-8,29,20,19,1,31,23,16,7,26,35,28,7,26,26,23,3,23,18,24,-6,38,37,25,12,17,19,34,-15,12,19,37,-18,8,15,34,-19,20,22,34,-12,29,24,20,4,20,22,32,-10
2015-12-28 19:54:12,1451332452,20,23,29,-6,35,37,20,17,39,33,18,15,30,22,16,6,35,33,15,18,27,21,22,-1,25,26,22,4,19,16,24,-8,29,20,19,1,31,23,16,7,26,35,28,7,27,27,23,4,23,18,24,-6,38,37,25,12,17,19,34,-15,12,19,37,-18,8,15,34,-19,20,22,34,-12,29,24,20,4,20,22,32,-10
2015-12-28 20:04:38,1451333078,20,23,29,-6,35,37,20,17,39,33,18,15,30,22,16,6,35,33,15,18,27,21,22,-1,24,26,23,3,19,16,24,-8,29,20,19,1,31,23,16,7,26,35,28,7,29,28,23,5,23,18,24,-6,38,37,25,12,17,19,34,-15,12,19,37,-18,8,15,34,-19,20,22,34,-12,29,24,20,4,20,22,32,-10
