goalTime,epochScnds,"Chelsea
Pts","Man City
Pts","Arsenal
Pts","Man Utd
Pts","Spurs
Pts","Liverpool
Pts","Southampton
Pts","Swansea
Pts","Stoke
Pts","Crystal Palace
Pts","Everton
Pts","West Ham
Pts","West Brom
Pts","Leicester
Pts","Newcastle
Pts","Sunderland
Pts","Aston Villa
Pts","Bournemouth
Pts","Watford
Pts","Norwich
Pts"
2015-12-19 18:30:00,1450549800,18.071005,32.181812,33.19162,29.151218,29.171518,24.100813,21.091011,14.050208,23.080116,29.141315,23.141708,24.12141,20.070309,38.161907,17.020601,12.0106,7.000003,19.0312,25.110617,17.050804
2015-12-19 19:07:07,1450552027,18.071005,32.181812,33.19162,29.151218,29.171518,24.100813,21.091011,14.050208,23.080116,29.141315,23.141708,24.12141,20.070309,38.161907,19.020603,12.0105,6.000003,19.0312,25.110516,17.050804
2015-12-19 19:46:03,1450554363,18.071005,32.181812,33.19162,29.151218,29.171518,24.100813,21.091011,14.050208,23.080116,29.141315,23.141708,24.12141,20.070309,38.161907,17.020601,12.0105,7.000103,19.031202,25.110516,17.050804
2015-12-20 14:30:00,1450621800,18.071005,32.181812,33.19162,29.151218,29.171518,25.100813,21.091011,14.050208,23.080116,29.141315,23.141708,24.12141,20.070309,38.161907,17.020601,12.0105,7.000103,19.031202,26.110516,17.050804
2015-12-20 14:32:05,1450621925,18.071005,32.181812,33.19162,29.151218,29.171518,24.100813,21.101011,14.050208,23.080116,29.141315,23.141708,24.12141,20.070309,38.161907,17.020601,12.0104,7.000103,19.031202,28.110617,17.050804
2015-12-20 14:44:51,1450622691,18.071005,32.181812,33.19162,29.151218,29.171518,24.090813,21.101011,14.050208,23.080116,29.141315,23.141708,24.121412,20.070309,38.161907,17.020502,12.0104,7.000103,19.031202,28.120815,17.050804
2015-12-20 16:12:13,1450627933,18.071005,32.181812,33.19162,29.151218,29.171518,24.09071,21.101011,14.050208,23.090117,29.141315,23.141708,24.111412,20.070309,38.161907,17.020502,12.0104,7.000103,19.031202,28.121016,17.050703
2015-12-20 17:00:00,1450630800,18.071005,32.181812,33.19162,29.151218,29.171518,24.09071,21.101011,15.050208,23.090117,29.141315,23.141708,25.111412,20.070309,38.161907,17.020502,12.0104,7.000103,19.031202,28.121016,17.050703
2015-12-21 20:00:00,1450728000,18.071005,33.181812,34.19162,29.151218,29.171518,24.09071,21.101011,15.050208,23.090117,29.141315,23.141708,25.111412,20.070309,38.161907,17.020502,12.0104,7.000103,19.031202,28.121016,17.050703
2015-12-21 20:32:41,1450729961,18.071005,32.181812,36.19162,29.151218,29.181519,24.09071,21.101011,15.050208,23.090117,29.141315,23.141708,25.111412,20.070309,38.161907,17.020502,12.0104,7.000103,19.031202,28.121016,17.050703
2015-12-21 20:45:53,1450730753,18.071005,32.171814,36.19172,29.151218,29.181519,24.09071,21.101011,15.050208,23.090117,29.141315,23.141708,25.111412,20.070309,38.17191,17.020502,12.0104,7.000103,19.031202,28.121016,17.050703
2015-12-21 21:37:29,1450733849,18.071005,32.181812,36.19172,29.151218,29.181519,24.09071,21.101011,15.050208,23.090117,29.141315,23.141708,25.111412,20.070309,38.161907,17.020502,12.0104,7.000103,19.031202,28.121016,17.050703
2015-12-26 13:45:00,1451137500,18.071005,32.181812,36.19172,30.151218,29.181519,24.09071,21.101011,15.050208,24.090117,29.141315,23.141708,25.111412,20.070309,38.161907,17.020502,12.0104,7.000103,19.031202,28.121016,17.050703
2015-12-26 14:03:46,1451138626,18.071005,32.181812,36.19172,29.151217,29.181519,24.08071,21.101011,15.050208,26.090216,29.151316,23.151709,25.111412,20.070309,38.161907,17.020502,12.0104,7.000003,19.031202,28.121016,17.050703
2015-12-26 14:10:07,1451139007,18.071005,32.181812,36.19172,29.131216,29.181519,24.08071,21.101011,15.050108,26.100218,29.151318,23.151709,25.111412,20.070309,38.161907,17.020502,12.0104,7.000003,19.031202,28.121017,17.050703
2015-12-26 16:00:00,1451145600,19.071005,33.181812,36.19172,29.131216,30.181519,25.08071,21.101011,16.050108,26.100218,30.151318,23.151709,26.111412,21.070309,39.161907,17.020502,13.0104,8.000003,20.031202,29.121017,18.050703
2015-12-26 16:08:25,1451146105,19.071005,33.181812,36.19172,29.131216,30.181519,25.08071,21.101011,18.050209,26.100218,30.151318,23.151709,26.111412,20.060308,39.161907,17.020502,13.0104,8.000003,20.031202,29.121017,18.040705
2015-12-26 16:11:57,1451146317,19.071005,35.181812,36.19172,29.131216,30.171518,25.08071,21.101011,18.050209,26.100218,30.151318,23.151709,26.111412,20.060308,39.161907,17.020502,12.0104,8.000003,20.031202,29.121017,18.040705
2015-12-26 16:16:23,1451146583,19.071005,35.181812,36.19172,29.131216,30.171518,25.08071,21.101011,18.050209,26.100218,30.151318,23.151709,26.111412,20.060308,39.161907,17.020502,12.0104,8.010003,20.031202,29.121017,18.040705
2015-12-26 16:21:16,1451146876,19.071005,35.191814,36.19172,29.131216,30.171518,25.08071,21.101011,18.050209,26.100218,30.151318,23.151709,26.111412,20.060308,39.161907,17.020502,12.0004,8.010003,20.031202,29.121017,18.040705
2015-12-26 16:25:52,1451147152,19.071005,35.191814,36.19172,29.131216,32.17152,25.08071,21.101011,18.050209,26.100218,30.151318,23.151709,26.111412,20.060308,39.161907,17.020502,12.0004,8.010003,20.041203,29.121017,17.040705
2015-12-26 16:31:52,1451147512,21.071205,35.191814,36.19172,29.131216,32.17152,25.08071,21.100912,18.050209,26.100218,30.151318,23.151709,26.121412,20.060308,39.161907,17.020502,12.0004,8.010003,20.041203,28.120914,17.040705
2015-12-26 16:41:21,1451148081,21.071205,35.191814,36.19172,29.131216,32.17152,25.08071,21.100912,18.050209,26.100218,30.151318,23.151709,26.121412,20.060308,39.161907,17.020502,12.0004,8.010004,20.041203,28.120914,17.030704
2015-12-26 16:41:39,1451148099,19.071205,35.191814,36.19172,29.131216,32.17152,25.08071,21.100813,18.050209,26.100218,30.151318,23.151709,26.111412,20.060308,39.161907,17.020502,12.0004,8.010004,20.041203,29.121214,17.030704
2015-12-26 16:46:54,1451148414,19.071205,35.191814,36.19172,29.131216,32.17152,25.08071,21.100813,18.050209,26.100218,30.151318,23.151709,28.121412,20.060308,39.161907,17.020502,12.0104,7.010003,20.041203,29.121214,17.030704
2015-12-26 17:09:03,1451149743,19.071205,35.191914,36.18172,29.131216,32.17152,25.08071,21.100813,18.050209,26.100218,30.151318,23.151709,28.121412,20.060308,39.161907,17.020502,12.0004,7.010003,20.041203,29.121214,17.030704
2015-12-26 17:10:49,1451149849,18.071104,35.191914,36.18172,29.131117,32.17152,25.08071,21.100813,18.050209,26.100218,30.151318,23.151709,28.111412,20.070309,39.161907,17.020502,12.0004,7.010003,20.041103,31.131313,17.030704
2015-12-26 17:14:02,1451150042,18.071104,35.191914,36.19172,29.131117,32.17152,25.08071,21.100813,18.050209,26.100218,30.151318,23.151709,28.111412,20.070309,39.161907,17.020502,12.0105,7.010003,20.041103,31.131313,17.030704
2015-12-26 17:18:48,1451150328,18.071104,35.191914,36.19172,29.131117,32.17152,25.080711,21.100813,18.050209,26.100218,30.151318,23.151709,26.11141,20.070309,39.161907,17.020502,12.0005,8.010003,20.041103,31.131313,17.030704
2015-12-26 17:19:38,1451150378,19.071304,35.191914,36.19172,29.131018,32.17152,25.080711,21.100813,18.050209,26.100218,30.151318,23.151709,26.11141,20.060308,39.161907,17.020502,12.0005,8.010003,20.041002,29.121313,17.030704
2015-12-26 17:19:56,1451150396,19.071304,35.191914,36.19172,29.131018,32.17152,27.08081,21.100813,18.050209,26.100218,30.151318,23.151709,26.11141,20.060308,38.161907,17.020502,12.0005,8.010003,20.041002,29.121313,17.030603
2015-12-26 17:35:03,1451151303,19.071304,35.191914,36.19172,29.131018,32.19172,27.08081,21.100813,18.050209,26.100218,30.151318,23.151709,26.11141,20.060308,38.161907,17.020504,12.0005,8.010004,20.041004,29.121313,17.030603
2015-12-26 18:30:00,1451154600,19.071304,35.191914,36.19172,29.131018,32.19172,27.08081,21.100813,18.050209,26.100218,30.151318,24.151709,26.11141,20.060308,38.161907,18.020504,12.0005,8.010004,20.041004,29.121313,17.030603
2015-12-26 19:45:00,1451159100,19.071304,35.191914,37.19172,29.131018,32.19172,27.08081,22.100813,18.050209,26.100218,30.151318,24.151709,26.11141,20.060308,38.161907,18.020504,12.0005,8.010004,20.041004,29.121313,17.030603
2015-12-26 20:03:25,1451160205,19.071304,35.191914,36.17172,29.131018,32.19172,27.080711,24.101011,18.050209,26.090218,30.151318,24.151709,26.11141,20.060308,38.161907,18.020504,12.0005,8.010004,20.041004,29.121313,17.030603
2015-12-26 20:17:47,1451161067,19.071304,35.191914,36.17162,29.131018,32.19162,27.080711,24.101011,18.050209,26.090218,30.141317,26.151709,26.11141,20.060308,38.161907,17.0205,12.0005,8.010004,20.041004,29.121313,17.030603
2015-12-26 20:54:21,1451163261,19.071304,35.191914,36.17162,29.130919,32.19162,27.080711,24.101313,18.050209,26.090218,30.141317,26.151709,26.11141,20.060308,38.161907,17.0205,12.0005,8.010004,20.040903,29.121313,17.030603
2015-12-26 21:08:21,1451164101,19.071205,35.191914,36.171616,29.130919,32.19162,27.080711,24.101313,18.050209,26.090218,30.141218,26.151709,26.11141,20.060308,38.161907,17.0205,12.0005,8.010004,20.040903,29.121214,17.030603
2015-12-26 21:31:36,1451165496,19.071205,35.191914,36.171616,29.130919,32.19162,27.080711,24.111313,18.050209,26.090218,30.141218,26.151709,26.11141,20.060308,38.161907,17.0205,12.0005,8.010004,20.040903,29.121216,17.030603
2015-12-28 16:00:00,1451318400,19.071205,35.191914,36.171616,29.130919,33.19162,27.080711,24.111313,19.050209,27.090218,31.141218,27.151709,26.11141,21.060308,38.161907,18.0205,12.0005,9.010004,20.040903,30.121216,18.030603
2015-12-28 16:15:53,1451319353,19.071205,35.191914,36.171616,29.130919,33.19162,27.080711,24.111313,19.05011,29.090319,31.151218,26.151707,26.11141,21.060308,38.161907,18.0205,12.0005,9.010004,20.040903,30.121216,18.030603
2015-12-28 16:16:48,1451319408,19.071205,35.18191,36.171516,29.130919,35.19172,27.080711,24.121311,19.05011,29.090319,31.151218,26.151707,26.12141,21.060308,38.161907,18.0205,12.0005,9.010004,20.040903,29.121214,18.030603
2015-12-28 16:21:36,1451319696,19.071205,35.18191,36.171516,29.130919,35.19162,27.080711,24.121311,19.05011,27.090317,31.141218,27.151707,26.12141,21.060308,38.161907,18.0205,12.0005,9.010004,20.040903,29.121214,18.030603
2015-12-28 16:23:32,1451319812,19.071205,35.18191,36.171516,29.130919,35.19162,27.080711,24.121311,19.05011,27.090317,31.141218,27.151707,26.12141,21.060308,38.161907,18.020502,12.0105,8.010002,20.040903,29.121214,20.030704
2015-12-28 16:40:46,1451320846,19.071104,35.191914,36.171516,29.130919,33.19162,27.080711,24.111313,19.05011,27.090317,31.141117,27.151707,26.11141,21.060308,38.161907,18.020502,12.0105,8.010002,20.040903,30.121214,20.030704
2015-12-28 16:44:26,1451321066,19.071104,35.191914,36.171516,29.130919,33.19162,27.080711,24.111313,19.05011,29.090317,31.151117,26.151707,26.11141,21.06021,38.161907,18.020502,12.0105,8.010002,20.040903,30.121214,20.030704
2015-12-28 17:20:19,1451323219,19.071104,35.191914,36.171516,29.130919,33.19162,27.080711,24.111313,19.05011,27.090317,31.141117,27.151707,26.11141,21.06021,38.161907,18.020502,12.0105,8.010002,20.040903,30.121214,20.030704
2015-12-28 17:27:01,1451323621,19.071104,35.191914,36.171516,29.130919,33.19162,27.090712,24.111313,19.05011,26.090315,31.141117,29.151707,26.11141,21.06021,38.161907,18.020502,12.0105,8.010002,20.040903,30.121216,20.030704
2015-12-28 17:34:47,1451324087,19.071104,35.191914,36.171516,29.130919,33.19162,27.090712,24.111313,19.05011,26.090315,31.141117,29.151707,26.11141,23.070309,38.161907,17.0205,12.0105,8.010002,20.040903,30.121216,20.030704
2015-12-28 17:36:25,1451324185,19.071104,35.191914,36.171516,29.130919,33.19162,27.080711,24.111313,19.05011,27.090515,31.141117,27.151707,26.11141,23.07021,38.161907,17.0205,12.0105,8.010002,20.040903,30.121216,20.030704
2015-12-28 17:41:24,1451324484,19.071104,35.191914,36.171516,29.130919,33.19162,27.08061,24.111313,19.05011,27.090515,31.141117,27.151707,26.11141,23.07021,38.161907,17.020502,12.0105,8.000002,20.040903,30.121216,20.040903
2015-12-28 17:43:57,1451324637,19.071104,35.181915,36.171516,29.130919,35.19162,27.08061,24.121311,19.05011,27.090515,31.141117,27.151707,26.12141,23.07021,38.161907,17.020502,12.0105,8.000002,20.040903,29.121214,20.040903
2015-12-28 17:47:20,1451324840,19.071104,35.181915,36.171516,29.130919,35.19162,27.08061,24.121311,19.05011,29.090515,31.151117,26.151707,26.12141,23.07021,38.161907,17.020403,12.0104,8.000002,20.040903,29.121214,20.040903
2015-12-28 18:30:00,1451327400,20.071104,35.181915,37.171516,30.130919,35.19162,27.08061,25.121311,19.05011,29.090515,31.151117,26.151707,27.12141,23.07021,38.161907,17.020403,12.0104,8.000002,21.040903,29.121214,20.040903
2015-12-28 18:42:33,1451328153,20.071104,35.181915,37.171516,30.130919,35.19162,27.08061,27.121412,19.05011,29.090515,31.151117,26.151707,26.10141,23.07021,38.161907,17.020403,12.0104,8.000002,21.040903,29.111214,20.040903
2015-12-28 18:56:46,1451329006,20.071104,35.181915,39.171516,30.130919,35.19162,27.08061,27.121412,19.05011,29.090515,31.151117,26.151707,26.10141,23.07021,38.161907,17.020403,12.0104,8.000002,20.030903,29.111214,20.040903
2015-12-28 19:47:04,1451332024,20.071104,35.181915,39.171616,30.130919,35.19162,27.08061,27.121412,19.05011,29.090515,31.151117,26.151707,26.10141,23.07021,38.161907,17.020403,12.0104,8.000003,20.030903,29.111214,20.040903
2015-12-28 19:54:12,1451332452,20.071104,35.181915,39.171616,30.130919,35.19162,27.080612,25.121311,19.05011,29.090515,31.151117,26.151707,27.12141,23.07021,38.161907,17.020403,12.0104,8.000003,20.030903,29.121214,20.040903
2015-12-28 20:04:38,1451333078,20.071104,35.181915,39.171616,30.130919,35.19162,27.080612,24.10131,19.05011,29.090515,31.151117,26.151707,29.12141,23.07021,38.161907,17.020403,12.0104,8.000003,20.030903,29.111214,20.040903
2015-12-29 19:45:00,1451418300,20.071104,36.181915,39.171616,30.130919,35.19162,27.080612,24.10131,19.05011,29.090515,31.151117,26.151707,29.12141,23.07021,39.161907,17.020403,12.0104,8.000003,20.030903,29.111214,20.040903
2015-12-30 19:45:00,1451504700,20.071104,36.181915,39.171616,30.130919,35.19162,28.080612,24.10131,19.05011,29.090515,31.151117,26.151707,29.12141,23.07021,39.161907,17.020403,13.0104,8.000003,20.030903,29.111214,20.040903
2015-12-30 20:45:23,1451508323,20.071104,36.181915,39.171616,30.130919,35.19162,30.080912,24.10131,19.05011,29.090515,31.151117,26.151707,29.12141,23.07021,39.161907,17.020403,12.0104,8.010003,20.030903,29.111214,20.040903
2016-01-02 13:45:00,1451742300,20.071104,36.181915,39.171616,30.130919,35.19162,31.080912,24.10131,19.05011,29.090515,31.151117,26.151707,30.12141,23.07021,39.161907,17.020403,12.0104,8.010003,20.030903,29.111214,20.040903
2016-01-02 13:54:19,1451742859,20.071104,36.181915,39.171616,30.130919,35.19162,30.080912,24.101313,19.05011,29.090515,31.151117,26.151707,32.131413,23.07021,39.161907,17.020403,12.0104,8.010003,20.030903,29.111214,20.040903
2016-01-02 14:59:14,1451746754,20.071104,36.181915,39.171616,30.120918,35.19162,30.08091,24.101313,19.05011,29.090515,31.151117,26.151707,32.151413,23.07021,39.161907,17.020403,12.0104,8.010003,20.030903,29.111214,20.040903
2016-01-02 16:00:00,1451750400,20.071104,36.181915,40.171616,31.120918,35.19162,30.08091,25.101313,20.05011,30.090515,31.151117,26.151707,32.151413,24.07021,40.161907,18.020403,13.0104,9.010003,21.030903,29.111214,21.040903
2016-01-02 16:29:02,1451752142,20.071104,36.181915,40.171616,31.120918,35.19162,30.08091,25.101313,20.05011,30.090515,31.151117,26.151707,32.151413,24.07021,40.161907,18.020304,15.0105,8.000001,21.030903,29.111214,21.040903
2016-01-02 17:02:39,1451754159,20.071104,36.181915,40.171616,33.15112,35.19162,30.08081,25.101313,19.050108,30.090515,31.151117,26.151707,32.151413,24.07021,40.161907,18.020304,15.0105,8.000001,21.030804,29.111214,21.040804
2016-01-02 17:14:52,1451754892,20.061106,36.181915,40.171616,33.15112,35.19162,30.08081,25.101313,19.050108,29.090515,31.151117,26.151707,32.151413,26.07031,40.161907,18.020304,15.0105,8.000001,21.030804,29.111216,21.040804
2016-01-02 17:18:08,1451755088,20.061106,36.181915,40.171616,33.15112,35.19162,30.08081,25.101313,19.050108,29.090515,31.151117,26.151707,32.151413,26.07031,40.161907,18.020304,13.0105,9.010101,21.030804,29.111216,21.040804
2016-01-02 17:25:46,1451755546,20.061106,36.181915,40.171616,31.121117,35.19162,30.08081,25.101313,20.050108,29.090515,31.151117,26.151707,32.151413,26.07031,40.161907,18.020304,13.0105,9.010001,21.030804,29.111216,21.040804
2016-01-02 17:27:17,1451755637,20.061106,36.181915,40.171616,31.121117,35.19162,30.08081,25.101313,20.050108,29.090414,31.151117,26.151707,32.151413,26.07031,40.161907,18.020304,15.0105,8.000001,21.030804,29.111216,21.040804
2016-01-02 17:28:02,1451755682,20.061106,36.181915,42.171616,31.121117,35.19152,30.08081,25.101313,20.050108,29.090414,31.151117,26.151707,32.151413,26.07031,40.161907,17.020302,15.0105,8.000001,21.030804,29.111216,21.040804
2016-01-02 17:30:15,1451755815,20.061106,36.181915,42.171616,31.121117,35.19152,30.080711,24.10131,20.050108,29.090414,31.151117,26.151707,32.151413,26.07031,40.161907,17.020302,15.0105,8.000001,21.030703,29.111216,23.041103
2016-01-02 17:32:31,1451755951,20.061005,36.181915,42.171616,33.15122,35.19152,30.080711,24.10131,19.050106,29.090414,31.151018,26.151707,32.151413,26.07031,40.161907,17.020302,15.0105,8.000001,21.030703,29.111216,23.051004
2016-01-02 17:35:28,1451756128,20.071005,36.181915,42.171616,33.15122,35.19152,30.080711,24.10131,19.050106,30.090515,31.151018,26.151707,32.151413,24.070309,40.161907,17.020302,15.0105,8.000001,21.030703,29.111216,23.051004
2016-01-02 17:47:00,1451756820,20.061005,36.181915,42.171616,33.15122,35.19152,30.080711,24.10131,19.050106,29.090513,31.151018,26.151707,32.151413,26.070309,40.161907,17.020203,15.0105,8.000001,21.030703,29.111216,23.051004
2016-01-02 17:47:13,1451756833,20.061005,36.181915,42.171616,33.15122,35.19152,30.080711,24.10131,19.050106,29.090412,31.151018,26.151707,32.151413,26.070309,40.161907,17.020203,15.0107,8.000001,21.030703,29.111216,23.051004
2016-01-02 18:30:00,1451759400,20.061005,37.181915,42.171616,33.15122,35.19152,30.080711,24.10131,19.050106,29.090412,31.151018,26.151707,32.151413,26.070309,40.161907,17.020203,15.0107,8.000001,21.030703,30.111216,23.051004
2016-01-02 19:39:55,1451763595,20.061005,36.181915,42.181618,33.151115,35.19152,30.080711,24.10131,19.050106,29.090414,31.151018,26.151707,32.151413,26.070309,40.161907,17.020203,15.0107,8.000001,21.030703,32.111214,23.051004
2016-01-02 20:06:55,1451765215,20.061005,37.181915,42.171616,33.151115,35.19152,30.080711,24.10131,19.050106,29.090414,31.151018,26.151707,32.151413,26.070309,40.161808,17.020203,15.0107,8.000001,21.030703,30.111216,23.051004
2016-01-02 20:09:31,1451765371,20.061005,39.191914,42.171616,33.151115,35.19152,30.080711,24.10131,19.050106,29.090414,31.151018,26.151707,32.151413,26.070309,40.161808,17.020203,15.0107,8.000001,21.030703,29.111214,23.051004
2016-01-03 14:30:00,1451831400,21.061005,39.191914,42.171616,33.151115,35.19152,30.080711,24.10131,19.050106,29.090414,32.151016,26.151707,32.151413,26.070309,40.161808,17.020203,15.0107,8.000001,21.030703,29.111214,23.051004
2016-01-03 14:58:04,1451833084,23.071104,39.191914,42.171616,33.15112,35.19152,30.080711,24.10131,19.050106,29.090414,31.120918,26.151707,32.151413,26.070309,40.161808,17.020203,15.0107,8.000001,21.030703,29.111214,23.050903
2016-01-03 15:46:23,1451835983,23.071205,39.191914,42.171616,33.151016,35.19152,30.080711,24.10131,19.050106,29.090414,31.120916,26.151707,32.151413,26.060308,40.161808,17.020203,15.0107,8.000001,21.030703,29.111214,23.050903
2016-01-03 15:52:14,1451836334,23.071304,39.191914,42.171616,33.151016,35.19152,30.080711,24.10131,19.050106,29.090414,31.120916,26.151707,32.151413,26.060308,40.161808,17.020203,15.0107,8.000001,21.030703,29.111113,23.050903
2016-01-03 17:00:00,1451840400,23.071304,39.191914,42.171616,33.151016,36.19152,30.080711,24.10131,19.050106,29.090414,31.120916,27.151707,32.151413,26.060308,40.161808,17.020203,15.0107,8.000001,21.030703,29.111113,23.050903
2016-01-03 17:21:15,1451841675,23.071304,39.191914,42.171616,33.141018,35.18152,30.080711,24.10131,19.050106,29.090414,31.120916,29.151707,32.14141,26.060308,40.161808,17.020203,15.0107,8.000001,21.030703,29.111113,23.050903
2016-01-03 17:45:13,1451843113,23.071306,39.191914,42.171616,33.151016,36.19162,30.080711,24.10131,19.050106,29.090414,31.120916,27.151707,32.151413,26.060308,40.161808,17.020203,15.0107,8.000001,21.030703,29.111113,23.050903
2016-01-12 19:45:00,1452627900,23.071306,39.191914,42.171616,34.151016,36.19162,30.080711,24.10131,19.050106,29.090414,32.120914,27.151707,33.151413,26.060308,40.161808,18.020203,15.0107,9.000001,22.030703,29.111113,23.050903
2016-01-12 19:53:56,1452628436,23.071306,39.191914,42.171616,36.15112,36.19162,30.080711,24.10131,19.050106,29.090414,32.120914,27.141706,33.14141,26.060308,40.161808,17.020203,15.0207,9.000001,22.030703,29.111113,23.050903
2016-01-12 20:01:48,1452628908,23.071306,39.191914,42.171616,36.15112,36.19162,30.080612,24.101313,19.050106,29.090414,32.120914,27.141706,32.131413,26.060308,40.161808,17.020203,15.0206,9.000001,24.030903,29.111113,23.050903
2016-01-12 20:22:30,1452630150,23.071306,39.191914,42.171616,36.151318,36.19162,30.080612,24.101313,19.050106,29.090414,32.120914,27.141706,32.131413,26.060308,40.161808,17.010202,15.0206,9.000002,24.030903,29.111013,23.050903
2016-01-12 20:26:23,1452630383,23.071306,39.191914,42.17162,36.151318,36.19162,30.080612,24.101313,19.050106,29.090414,32.120914,27.141706,32.131413,26.060308,40.161808,17.020302,15.0206,9.000002,24.030903,29.111013,23.050903
2016-01-12 20:58:33,1452632313,23.071306,39.191914,42.17162,36.151318,36.19162,30.080612,24.101313,19.050106,29.090414,31.120916,27.141706,32.131413,26.060308,40.161808,17.020302,15.0206,11.000102,24.030903,29.121014,23.050903
2016-01-12 21:07:30,1452632850,23.071306,39.191914,42.17162,34.151318,36.19162,30.080612,24.101313,19.050106,29.090414,31.120916,27.151707,32.131413,26.06021,40.161808,18.020403,15.0106,11.000102,24.030903,29.121014,23.050903
2016-01-12 21:07:42,1452632862,23.071306,39.191914,42.17162,34.151318,36.19162,30.080612,24.101313,19.050106,29.090414,31.120916,27.151707,33.151413,26.06021,40.161808,18.020403,15.0106,11.000102,22.030903,29.121014,23.050903
2016-01-12 21:15:06,1452633306,23.071306,39.191914,42.17162,34.141315,36.19162,30.080612,24.101313,19.050106,29.090414,31.120916,27.141706,35.151413,26.06021,40.161808,18.020403,15.0106,11.000102,21.030903,29.121014,23.050903
2016-01-12 21:20:00,1452633600,23.071205,39.191914,42.17162,36.151318,36.19162,30.080612,24.101212,19.050106,29.090414,31.120916,27.131706,35.151413,26.06021,40.161808,17.020401,15.0206,11.000102,21.030903,29.121014,23.050903
2016-01-12 21:24:58,1452633898,23.071205,39.191914,42.17162,36.141315,36.19162,30.080612,24.101212,19.050106,29.090414,31.120916,27.131706,35.151413,26.06021,40.161808,17.020401,15.0206,11.000103,21.030903,29.121014,23.050903
2016-01-12 21:30:46,1452634246,23.071205,39.191914,42.17162,34.141315,36.19162,30.080612,24.101212,19.050106,29.090315,31.120916,27.141706,35.151413,26.06021,40.161808,18.020601,15.0106,11.000103,21.030903,29.121014,23.050903
2016-01-13 19:45:00,1452714300,24.071205,40.191914,42.17162,34.141315,36.19162,30.080612,25.101212,20.050106,30.090315,31.120916,28.141706,35.151413,27.06021,40.161808,18.020601,16.0106,11.000103,21.030903,30.121014,24.050903
2016-01-13 19:47:53,1452714473,24.071205,40.191914,42.17162,34.141315,36.19162,30.080511,25.101212,19.040108,30.090315,31.120916,28.141706,35.151413,27.06021,40.161808,18.0205,18.0209,11.000103,21.030903,30.121014,24.050903
2016-01-13 20:00:00,1452715200,24.071205,40.191914,43.17162,34.141315,37.19162,31.080511,25.101212,19.040108,30.090315,31.120916,28.141706,35.151413,27.06021,41.161808,18.0205,18.0209,11.000103,21.030903,30.121014,24.050903
2016-01-13 20:01:03,1452715263,24.071106,40.191914,43.17162,34.141315,37.19162,31.080511,27.121311,19.040108,30.090315,31.120916,28.141706,35.151413,27.06021,41.161808,18.0205,18.0209,11.000103,21.030903,29.101013,24.050903
2016-01-13 20:04:35,1452715475,26.081306,40.191914,43.17162,34.141315,37.19162,31.080511,27.121311,19.040108,30.090315,31.120916,28.141706,35.151413,26.060207,41.161808,18.0205,18.0209,11.000103,21.030903,29.101013,24.050903
2016-01-13 20:05:39,1452715539,26.081306,40.191914,43.17162,34.141315,37.19162,31.080511,27.121311,20.050106,30.090315,31.120916,28.141706,35.151413,26.060207,41.161808,18.0205,16.0109,11.000003,21.030903,29.101013,24.050903
2016-01-13 20:09:06,1452715746,26.071306,40.191914,42.17162,34.141315,37.19162,33.080914,27.121311,20.050106,30.090315,31.120916,28.141706,35.151413,26.060207,41.161808,18.020401,16.0109,11.000003,21.030903,29.101013,24.050903
2016-01-13 20:13:27,1452716007,26.081306,40.191914,43.17162,34.141315,37.19152,31.08091,27.121311,20.050106,30.090315,31.120916,28.141706,35.151413,26.060207,41.16181,18.020401,16.0109,11.000003,21.030903,29.101013,24.050903
2016-01-13 20:17:45,1452716265,24.071304,40.191914,43.17162,34.141315,37.19152,31.08091,27.121311,20.050106,30.090315,31.120916,28.141706,35.151413,27.060308,41.16181,18.020401,16.0109,11.000003,21.030903,29.101013,24.050903
2016-01-13 20:18:52,1452716332,24.071304,40.191914,42.17162,34.14132,37.19152,33.08091,27.121311,20.050106,30.090315,31.120817,28.141706,35.151413,27.060308,41.16181,18.020401,16.0108,11.000003,21.030804,29.101013,24.050804
2016-01-13 20:24:04,1452716644,24.071304,40.191914,42.17162,34.14132,37.19152,33.08091,27.121311,22.050106,30.090315,31.120817,28.141706,35.151413,27.060308,41.16181,18.020401,15.0108,11.000003,21.030804,29.101013,24.040804
2016-01-13 20:24:42,1452716682,24.071304,40.191914,43.17172,34.14132,37.19152,31.08091,27.121311,22.050106,30.090315,31.120817,28.141706,35.151413,27.060308,41.16181,18.020401,15.0108,11.000003,21.030804,29.101013,24.040804
2016-01-13 20:48:31,1452718111,24.071304,40.191914,43.17172,34.14132,37.19152,31.08091,27.121311,22.050106,32.090416,31.120817,28.141706,35.151413,27.06021,41.16181,18.020401,15.0108,11.000003,21.030804,29.101013,23.040804
2016-01-13 20:51:12,1452718272,24.071304,40.191914,43.17172,34.14132,37.19152,31.08091,27.121311,20.050106,32.090416,31.120718,28.141706,35.151413,27.06021,41.16181,18.020401,16.0109,11.000003,21.030703,29.101013,23.040705
2016-01-13 20:54:42,1452718482,24.071304,40.191914,43.17172,34.14132,37.19152,31.08091,27.121311,20.050106,30.090414,31.120619,28.141706,35.151413,27.06021,41.16181,18.020401,16.0109,11.000003,21.030603,29.101013,24.050903
